job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,sample_kind
163,0.699999988079071,1.5,0.5272256135940552,4953,corner
164,1.5,0.699999988079071,0.31214821338653564,9826,corner
165,1.2821028232574463,0.934119462966919,0.933229386806488,33398,uniform
166,1.5,0.699999988079071,0.6561065316200256,23057,corner
167,1.5,1.5,0.3899456560611725,32744,corner
168,1.3729569911956787,1.1835386753082275,0.6184593439102173,33754,uniform
169,0.699999988079071,1.5,0.7169508934020996,9500,corner
170,1.4703084230422974,0.9002202749252319,0.6515499353408813,35615,uniform
171,0.699999988079071,1.5,0.948185384273529,20735,corner
172,1.0936352014541626,1.2994742393493652,0.2961048483848572,25567,uniform
173,0.699999988079071,0.699999988079071,0.6342686414718628,7195,corner
174,1.3789173364639282,1.3243989944458008,0.9363980293273926,23039,uniform
175,1.422104835510254,0.8684599995613098,0.8188038468360901,10480,uniform
176,1.5,1.5,0.05397331342101097,19699,corner
177,0.7397362589836121,1.2806369066238403,0.3184416592121124,25420,uniform
178,1.5,1.5,0.5539259910583496,2327,corner
179,0.699999988079071,0.699999988079071,0.8348742723464966,160,corner
180,0.699999988079071,1.5,0.10172268003225327,820,corner
181,1.4526028633117676,1.4532296657562256,0.6103169918060303,17758,uniform
182,1.462598204612732,1.045235276222229,0.8504253029823303,30985,uniform
183,0.9006432890892029,1.0311535596847534,0.19745583832263947,26795,uniform
184,1.5,0.699999988079071,0.3519885838031769,30316,corner
185,0.7170411348342896,1.3948063850402832,0.21428516507148743,27441,uniform
186,0.9741439819335938,0.8849989175796509,0.6288955807685852,37699,uniform
187,0.8853975534439087,1.0432995557785034,0.5631716847419739,23182,uniform
188,1.0775734186172485,1.3089189529418945,0.041090141981840134,32360,uniform
189,1.183455467224121,0.8421330451965332,0.44891035556793213,15641,uniform
190,0.699999988079071,1.5,0.6896114349365234,19160,corner
191,1.276163101196289,0.834007740020752,0.716093897819519,1619,uniform
192,1.5,0.699999988079071,0.47118431329727173,14953,corner
193,0.7652915120124817,1.0274163484573364,0.8250505924224854,31321,uniform
194,0.9424895644187927,0.8396851420402527,0.24240204691886902,5492,uniform
195,0.699999988079071,1.5,0.7534319758415222,28616,corner
196,0.7591051459312439,1.4002341032028198,0.9872713685035706,36307,uniform
197,0.7270531058311462,1.1362409591674805,0.002343742875382304,13447,uniform
198,1.4124146699905396,1.3695625066757202,0.1313648223876953,12119,uniform
199,1.0866800546646118,0.9202753901481628,0.9026508927345276,37494,uniform
200,1.5,1.5,0.4990610182285309,2189,corner
201,1.438877820968628,1.1492844820022583,0.22566895186901093,34651,uniform
202,1.5,0.699999988079071,0.030778953805565834,15104,corner
203,0.699999988079071,1.5,0.5949708223342896,21537,corner
204,1.5,0.699999988079071,0.5873926877975464,28124,corner
205,1.2604382038116455,1.263540267944336,0.7379987239837646,594,uniform
206,0.699999988079071,1.5,0.7784059047698975,18309,corner
207,0.699999988079071,1.5,0.0053247855976223946,5553,corner
208,0.7001491189002991,1.399573802947998,0.06102938950061798,37915,uniform
209,0.699999988079071,0.699999988079071,0.5512995719909668,33217,corner
210,0.8764816522598267,1.0573886632919312,0.8093580007553101,36251,uniform
211,0.699999988079071,0.699999988079071,0.19409778714179993,14651,corner
212,1.1647062301635742,1.2444981336593628,0.10792086273431778,29464,uniform
213,1.5,1.5,0.2374197244644165,17462,corner
214,1.1711994409561157,1.3453243970870972,0.3862842917442322,31423,uniform
215,0.699999988079071,1.5,0.4206451177597046,35164,corner
216,0.699999988079071,0.699999988079071,0.5145738124847412,21290,corner
217,0.7336753606796265,1.3755966424942017,0.25976893305778503,10592,uniform
218,1.5,0.699999988079071,0.9088433384895325,21006,corner
219,0.7618818283081055,1.2338963747024536,0.6139234900474548,34429,uniform
220,1.1613131761550903,1.326795220375061,0.08777878433465958,29450,uniform
221,0.7757096886634827,1.1258735656738281,0.13025091588497162,32558,uniform
222,0.699999988079071,1.5,0.047002118080854416,3834,corner
223,1.5,1.5,0.7192902565002441,23264,corner
224,1.1829452514648438,1.4796226024627686,0.9574277400970459,8258,uniform
225,1.2825356721878052,0.8712890148162842,0.5397055149078369,29928,uniform
226,1.0178898572921753,0.8604242205619812,0.3815764784812927,31801,uniform
227,1.4822131395339966,0.9971544146537781,0.5633020401000977,22433,uniform
228,1.0044912099838257,0.8258472084999084,0.4361296594142914,27656,uniform
229,1.315698266029358,1.3924541473388672,0.7076658606529236,29013,uniform
230,1.0968748331069946,1.1137261390686035,0.6607013940811157,36096,uniform
231,1.5,1.5,0.5864330530166626,25256,corner
232,0.8791950345039368,1.3485697507858276,0.2905753552913666,38043,uniform
233,1.157110333442688,1.4887951612472534,0.3623025119304657,30635,uniform
234,1.5,1.5,0.03211245685815811,4511,corner
235,0.699999988079071,0.699999988079071,0.6958158612251282,14887,corner
236,0.8647648096084595,1.1945728063583374,0.48631587624549866,8399,uniform
237,1.1755353212356567,0.8981641530990601,0.5668801069259644,1474,uniform
238,0.699999988079071,1.5,0.7612653970718384,26355,corner
239,1.0910874605178833,1.193029522895813,0.3149642050266266,28747,uniform
240,0.699999988079071,0.699999988079071,0.8545823693275452,13948,corner
241,1.5,1.5,0.7587988376617432,33646,corner
242,1.498087763786316,0.9410545229911804,0.14939948916435242,26671,uniform
243,0.699999988079071,0.699999988079071,0.4468424618244171,26111,corner
244,0.699999988079071,0.699999988079071,0.8271865844726562,32647,corner
245,1.5,0.699999988079071,0.06998284161090851,23527,corner
246,0.699999988079071,0.699999988079071,0.8088840246200562,30858,corner
247,1.1237678527832031,1.4905625581741333,0.3051098585128784,3236,uniform
248,0.699999988079071,1.5,0.3293607532978058,35353,corner
249,1.315545678138733,1.4296330213546753,0.883953332901001,8103,uniform
250,1.4420632123947144,1.4104775190353394,0.4580020606517792,28032,uniform
251,1.5,0.699999988079071,0.6454917788505554,35943,corner
252,0.9451777338981628,1.2754316329956055,0.33966389298439026,6196,uniform
253,1.5,1.5,0.8769243359565735,10961,corner
254,1.0499191284179688,1.2503219842910767,0.48955774307250977,6160,uniform
255,0.7816538214683533,1.4864869117736816,0.16996552050113678,14934,uniform
256,1.1275315284729004,1.141202688217163,0.7039880156517029,10438,uniform
257,0.699999988079071,0.699999988079071,0.8092002272605896,32813,corner
258,0.699999988079071,1.5,0.5284749865531921,21014,corner
259,1.5,0.699999988079071,0.10019800066947937,18872,corner
260,0.699999988079071,0.699999988079071,0.2839560806751251,31741,corner
261,0.699999988079071,0.699999988079071,0.11041637510061264,23766,corner
262,1.5,1.5,0.28215789794921875,27272,corner
263,1.5,1.5,0.051282599568367004,23963,corner
264,1.3809216022491455,0.8680742383003235,0.05532921478152275,18940,uniform
265,1.5,0.699999988079071,0.22408752143383026,31229,corner
266,0.711605429649353,1.3312058448791504,0.7628061771392822,12276,uniform
267,0.699999988079071,1.5,0.8377783894538879,16149,corner
268,1.105212688446045,1.2020288705825806,0.8569294214248657,4734,uniform
269,1.5,1.5,0.603924036026001,11871,corner
270,1.0621477365493774,0.9577412009239197,0.4054858088493347,27527,uniform
271,1.254976749420166,1.1864980459213257,0.5057799220085144,22796,uniform
272,0.699999988079071,0.699999988079071,0.6225609183311462,2613,corner
273,0.699999988079071,0.699999988079071,0.41493234038352966,5625,corner
274,0.699999988079071,0.699999988079071,0.20392844080924988,10666,corner
275,0.699999988079071,1.5,0.9980032444000244,3528,corner
276,1.4377992153167725,1.3231786489486694,0.36042842268943787,23407,uniform
277,0.699999988079071,1.5,0.14389124512672424,23124,corner
278,1.1779520511627197,0.725996196269989,0.39898815751075745,32022,uniform
279,1.3811571598052979,1.4362270832061768,0.9819748997688293,2154,uniform
280,1.035325288772583,0.8824518918991089,0.9563805460929871,10602,uniform
281,1.5,0.699999988079071,0.9708873629570007,5565,corner
282,1.5,0.699999988079071,0.6628804802894592,1597,corner
283,1.1260912418365479,0.8566403388977051,0.6761981844902039,26424,uniform
284,0.8529744744300842,1.335934042930603,0.0738474577665329,14652,uniform
285,1.5,0.699999988079071,0.7503812313079834,6828,corner
286,1.1998682022094727,1.3610377311706543,0.4968182146549225,32364,uniform
287,1.1275004148483276,0.7781422734260559,0.1408354640007019,4723,uniform
288,1.5,1.5,0.6582915186882019,7620,corner
289,1.0376678705215454,1.343418002128601,0.5389831066131592,17817,uniform
290,1.3283106088638306,0.7257421016693115,0.43916717171669006,4323,uniform
291,1.4257491827011108,0.8190426826477051,0.2838827967643738,13901,uniform
292,0.8518947958946228,1.359947681427002,0.34622493386268616,30002,uniform
293,1.3890585899353027,1.4660664796829224,0.5933917164802551,11466,uniform
294,1.5,1.5,0.42355042695999146,11037,corner
295,1.5,1.5,0.6018620729446411,25290,corner
296,1.4242103099822998,1.485453724861145,0.8889447450637817,11170,uniform
297,0.699999988079071,1.5,0.22586897015571594,23075,corner
298,1.4117698669433594,1.4223101139068604,0.8927655816078186,4761,uniform
299,0.699999988079071,1.5,0.41974928975105286,13102,corner
300,0.9378955960273743,1.2281769514083862,0.4174521863460541,27063,uniform
301,0.699999988079071,0.699999988079071,0.8017988801002502,34120,corner
302,1.0757701396942139,1.224445104598999,0.28374558687210083,37687,uniform
303,0.699999988079071,0.699999988079071,0.4369928240776062,5987,corner
304,1.3347944021224976,1.049791693687439,0.9263098239898682,23196,uniform
305,1.5,1.5,0.9600529670715332,8793,corner
306,1.5,1.5,0.39129287004470825,19140,corner
307,1.5,0.699999988079071,0.32734256982803345,15835,corner
308,1.5,0.699999988079071,0.5182245373725891,6317,corner
309,1.5,1.5,0.042070601135492325,8470,corner
310,1.2003700733184814,1.2831544876098633,0.8980961441993713,8572,uniform
311,0.699999988079071,0.699999988079071,0.6133060455322266,28503,corner
312,0.699999988079071,0.699999988079071,0.4041224420070648,34007,corner
313,0.699999988079071,0.699999988079071,0.36175987124443054,5919,corner
314,1.5,1.5,0.18753071129322052,31129,corner
315,1.5,1.5,0.6772638559341431,14559,corner
316,0.8305656313896179,1.2712160348892212,0.47910478711128235,20764,uniform
317,0.699999988079071,1.5,0.9440091848373413,13888,corner
318,1.46366286277771,1.33588707447052,0.42058342695236206,20932,uniform
319,1.1359461545944214,0.9695554971694946,0.4680774211883545,2019,uniform
320,0.699999988079071,0.699999988079071,0.3909652829170227,28474,corner
321,0.699999988079071,0.699999988079071,0.33148229122161865,27094,corner
322,0.699999988079071,0.699999988079071,0.7389154434204102,32440,corner
323,1.5,1.5,0.48859453201293945,32025,corner
324,0.7593229413032532,1.1885565519332886,0.6177754998207092,26931,uniform
325,0.699999988079071,1.5,0.04431964084506035,8828,corner
326,1.5,0.699999988079071,0.8519355058670044,21839,corner
327,0.7791544198989868,1.3895200490951538,0.2348511666059494,32718,uniform
328,1.2267705202102661,0.7525359988212585,0.6721302270889282,7769,uniform
329,1.5,1.5,0.412250280380249,18726,corner
330,1.5,1.5,0.10542342066764832,3565,corner
331,0.699999988079071,1.5,0.5045435428619385,33866,corner
332,1.5,1.5,0.7713586091995239,20403,corner
333,0.699999988079071,1.5,0.2970656752586365,4018,corner
334,0.9997460842132568,1.4921454191207886,0.10418180376291275,25843,uniform
335,0.8823220133781433,0.8927549123764038,0.9410163760185242,34429,uniform
336,1.301297664642334,0.9255589246749878,0.3150002360343933,29799,uniform
337,1.0656827688217163,0.8992698192596436,0.5435376763343811,13229,uniform
338,0.699999988079071,1.5,0.7484060525894165,54,corner
339,0.699999988079071,1.5,0.9119651913642883,34000,corner
340,1.5,0.699999988079071,0.021049756556749344,32786,corner
341,1.5,1.5,0.9768872857093811,11558,corner
342,0.699999988079071,1.5,0.7136853933334351,36397,corner
343,0.699999988079071,1.5,0.7992029786109924,10412,corner
344,0.699999988079071,1.5,0.07457123696804047,11796,corner
345,1.5,0.699999988079071,0.26535746455192566,5169,corner
346,1.3859421014785767,1.4185526371002197,0.779276967048645,3905,uniform
347,1.0758259296417236,1.2975419759750366,0.9214897751808167,29580,uniform
348,1.1973981857299805,1.344930648803711,0.14747384190559387,18848,uniform
349,0.699999988079071,1.5,0.8492649793624878,11544,corner
350,0.699999988079071,0.699999988079071,0.1237933337688446,28127,corner
351,1.4589921236038208,1.3621543645858765,0.9177523851394653,4390,uniform
352,0.699999988079071,0.699999988079071,0.4173220992088318,1171,corner
353,1.5,0.699999988079071,0.02487719990313053,2081,corner
354,0.699999988079071,0.699999988079071,0.6436500549316406,6712,corner
355,0.699999988079071,0.699999988079071,0.048593197017908096,24517,corner
356,1.3284095525741577,0.7695342898368835,0.8281012773513794,32575,uniform
357,0.699999988079071,0.699999988079071,0.13264071941375732,13339,corner
358,0.699999988079071,0.699999988079071,0.24785327911376953,6571,corner
359,1.5,0.699999988079071,0.21724924445152283,30365,corner
360,1.5,0.699999988079071,0.5162997841835022,18283,corner
361,0.699999988079071,1.5,0.2358359843492508,33166,corner
362,1.0592893362045288,1.211485505104065,0.04045696184039116,31156,uniform
363,1.1192177534103394,1.4024335145950317,0.7105318903923035,17822,uniform
364,1.5,1.5,0.3883075714111328,29236,corner
365,1.376469612121582,1.2141926288604736,0.8766836524009705,20701,uniform
366,0.699999988079071,0.699999988079071,0.4207863211631775,28886,corner
367,0.9070138335227966,1.253810167312622,0.8983911871910095,9171,uniform
368,0.85594642162323,0.9027251601219177,0.5650352239608765,3083,uniform
369,1.5,0.699999988079071,0.22706660628318787,2152,corner
370,1.1162575483322144,1.489174723625183,0.5429772138595581,24117,uniform
371,1.0677117109298706,0.8007261157035828,0.7166675925254822,25203,uniform
372,1.5,1.5,0.8104385137557983,4113,corner
373,0.9737998843193054,1.1322743892669678,0.5923395752906799,224,uniform
374,0.699999988079071,1.5,0.7390494346618652,25855,corner
375,1.4063708782196045,0.719280481338501,0.7214540243148804,127,uniform
376,1.0001273155212402,0.8445938229560852,0.3976486623287201,2171,uniform
377,0.699999988079071,1.5,0.10306122153997421,13476,corner
378,1.0652713775634766,0.7039318084716797,0.7907502055168152,14521,uniform
379,0.906417191028595,0.938119113445282,0.9438177347183228,2600,uniform
380,1.1028735637664795,1.2737070322036743,0.5144773125648499,13751,uniform
381,0.699999988079071,1.5,0.6909592151641846,28942,corner
382,1.282914638519287,1.1542035341262817,0.18340957164764404,14752,uniform
383,1.5,0.699999988079071,0.3604659140110016,10648,corner
384,0.699999988079071,1.5,0.535849928855896,4485,corner
385,0.699999988079071,0.699999988079071,0.8453690409660339,2098,corner
386,0.7544164061546326,0.9032495617866516,0.43469980359077454,17725,uniform
387,0.699999988079071,1.5,0.0944502130150795,22723,corner
388,1.0537010431289673,1.0601246356964111,0.6815605759620667,11163,uniform
389,1.1169748306274414,1.2786229848861694,0.7957366704940796,11101,uniform
390,1.3450863361358643,0.8474339246749878,0.6409792900085449,1191,uniform
391,1.5,0.699999988079071,0.24630217254161835,1517,corner
392,1.2325737476348877,0.9797183871269226,0.05727199465036392,16696,uniform
393,1.5,1.5,0.5440495610237122,32931,corner
394,1.0036137104034424,1.021415114402771,0.39855581521987915,31741,uniform
395,0.7114796042442322,1.2116725444793701,0.8612548112869263,24257,uniform
396,1.5,1.5,0.5343191623687744,26958,corner
397,0.9610405564308167,1.0584852695465088,0.5125504732131958,23274,uniform
398,1.5,1.5,0.6541920304298401,23939,corner
399,0.7923619151115417,0.790733814239502,0.5272780060768127,2890,uniform
400,0.699999988079071,0.699999988079071,0.27718424797058105,15636,corner
401,1.3683041334152222,1.347447156906128,0.9879337549209595,13039,uniform
402,1.247340202331543,0.8437255024909973,0.5950605869293213,33146,uniform
403,1.5,0.699999988079071,0.20407599210739136,2623,corner
404,0.699999988079071,0.699999988079071,0.9611873626708984,7047,corner
405,1.5,0.699999988079071,0.824301540851593,36526,corner
406,0.9518058896064758,1.0055005550384521,0.5292821526527405,9868,uniform
407,0.699999988079071,1.5,0.2366332709789276,15104,corner
408,1.4828587770462036,0.8999611139297485,0.9866864085197449,20937,uniform
409,0.699999988079071,0.699999988079071,0.48057320713996887,762,corner
410,1.4890743494033813,0.7693722248077393,0.2201809138059616,3040,uniform
411,0.699999988079071,0.699999988079071,0.7670154571533203,8473,corner
412,0.699999988079071,1.5,0.6019197702407837,17760,corner
413,0.699999988079071,1.5,0.6059957146644592,24375,corner
414,1.5,0.699999988079071,0.07905624806880951,22862,corner
415,1.3857412338256836,1.4348788261413574,0.39420923590660095,37577,uniform
416,0.8188566565513611,1.1755266189575195,0.3501030206680298,18755,uniform
417,1.3276435136795044,0.9818181395530701,0.647307813167572,36212,uniform
418,0.699999988079071,1.5,0.23411263525485992,1636,corner
419,1.1196857690811157,0.9993278980255127,0.6641542315483093,890,uniform
420,0.699999988079071,1.5,0.7345374226570129,22684,corner
421,1.2346062660217285,0.7150649428367615,0.10875248908996582,33795,uniform
422,1.3825500011444092,1.1030234098434448,0.8250442147254944,32894,uniform
423,1.5,0.699999988079071,0.5927789807319641,35561,corner
424,0.699999988079071,0.699999988079071,0.27406489849090576,6062,corner
425,0.7021831274032593,0.7734230756759644,0.4641362130641937,3267,uniform
426,0.699999988079071,1.5,0.5819690823554993,17573,corner
427,0.7971856594085693,1.0381596088409424,0.20557920634746552,24011,uniform
428,1.5,1.5,0.8865612745285034,11267,corner
429,1.112187147140503,1.2997620105743408,0.5153241753578186,14217,uniform
430,0.8260996341705322,0.903072714805603,0.6988615393638611,23736,uniform
431,1.5,1.5,0.06955447793006897,15937,corner
432,0.699999988079071,0.699999988079071,0.8609418272972107,35128,corner
