job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,sample_kind
61,1.330653190612793,0.7311840057373047,0.5963219404220581,17812,uniform
62,1.0499598979949951,1.015058994293213,0.279869943857193,4799,uniform
63,1.259417176246643,1.3507744073867798,0.3583868145942688,34769,uniform
64,1.028719186782837,0.721712052822113,0.9502739310264587,30840,uniform
65,1.4516934156417847,1.0223435163497925,0.7909817695617676,17788,uniform
66,1.0293184518814087,0.935836672782898,0.7179269194602966,32480,uniform
67,1.4282264709472656,0.8785842657089233,0.5454490184783936,5630,uniform
68,0.9699286818504333,1.17708158493042,0.9740982055664062,25504,uniform
69,1.1810611486434937,1.1824125051498413,0.0967867374420166,32326,uniform
70,1.4231690168380737,1.267620325088501,0.40694403648376465,1145,uniform
71,1.4435527324676514,1.3450928926467896,0.5418787598609924,5254,uniform
72,1.1453322172164917,1.083952784538269,0.23542703688144684,22635,uniform
73,1.1991498470306396,0.7472039461135864,0.5027862191200256,15113,uniform
74,0.7533325552940369,1.279366374015808,0.7165840268135071,36489,uniform
75,1.4717580080032349,1.2639483213424683,0.2995145320892334,16932,uniform
76,0.9266445636749268,1.280920386314392,0.5327855944633484,31289,uniform
77,0.8367354869842529,1.0277658700942993,0.2869887351989746,23836,uniform
78,0.8669620156288147,1.0170809030532837,0.5918163657188416,35590,uniform
79,0.7975231409072876,1.1803486347198486,0.39458972215652466,31467,uniform
80,1.1289399862289429,1.3098771572113037,0.12576790153980255,33381,uniform
81,0.7305145263671875,1.395807147026062,0.8644177913665771,25092,uniform
82,1.475470781326294,0.9261319041252136,0.9229351282119751,14864,uniform
83,1.213210940361023,0.8983017206192017,0.7249720096588135,29108,uniform
84,1.065854787826538,1.1141793727874756,0.656498908996582,33426,uniform
85,1.3867980241775513,1.1209217309951782,0.14789731800556183,2163,uniform
86,0.9901595711708069,0.8921137452125549,0.4321841299533844,33626,uniform
87,1.2616428136825562,1.324394941329956,0.8243929743766785,11157,uniform
88,1.4144140481948853,0.824483335018158,0.49124637246131897,7158,uniform
89,1.0095477104187012,0.734584629535675,0.735834002494812,10469,uniform
90,1.1669986248016357,1.266040563583374,0.14693865180015564,21053,uniform
91,1.3599979877471924,1.3891257047653198,0.15809351205825806,31861,uniform
92,1.3582652807235718,1.1012822389602661,0.13231000304222107,29935,uniform
93,1.220003604888916,1.1443580389022827,0.24996012449264526,26139,uniform
94,1.0759742259979248,0.9673618674278259,0.2503899037837982,12044,uniform
95,0.7084161639213562,1.240864872932434,0.4844497740268707,6989,uniform
96,0.7452985644340515,1.0017764568328857,0.8806962370872498,9140,uniform
97,1.2402129173278809,0.8135865330696106,0.5165745615959167,19263,uniform
98,0.9687313437461853,1.322408676147461,0.3087751865386963,17851,uniform
99,1.1923291683197021,0.729235053062439,0.5938051342964172,26417,uniform
100,1.3462865352630615,0.9902359247207642,0.6294661164283752,2527,uniform
101,1.2943843603134155,1.2481402158737183,0.018028533086180687,6136,uniform
102,1.3620456457138062,0.7819740176200867,0.3290562033653259,28166,uniform
103,1.3753055334091187,1.276853084564209,0.7117579579353333,23410,uniform
104,1.2855291366577148,0.9884922504425049,0.8015365600585938,16785,uniform
105,1.494145154953003,1.4203376770019531,0.8131466507911682,37801,uniform
106,1.1933451890945435,1.2714725732803345,0.7893310785293579,18044,uniform
107,0.8970482349395752,0.7445395588874817,0.21753740310668945,11570,uniform
108,1.1020582914352417,1.1034975051879883,0.6595840454101562,35302,uniform
109,1.4421476125717163,1.077578067779541,0.04816411808133125,1064,uniform
110,0.7315606474876404,1.1505687236785889,0.9435980319976807,13166,uniform
111,0.7009817361831665,1.4198216199874878,0.3909333348274231,21673,uniform
112,0.7153400182723999,1.1385427713394165,0.9529855847358704,18651,uniform
113,0.7113770842552185,1.3476382493972778,0.21076516807079315,4715,uniform
114,1.1281145811080933,1.2484182119369507,0.20719629526138306,6342,uniform
115,0.7659476399421692,1.2346746921539307,0.004632277879863977,17635,uniform
116,1.251875638961792,1.13957679271698,0.5771222114562988,24896,uniform
117,1.0882011651992798,0.7924203276634216,0.672061026096344,14950,uniform
118,0.7622725963592529,0.9106927514076233,0.26708635687828064,798,uniform
119,1.3810690641403198,1.4077507257461548,0.16992077231407166,28055,uniform
120,1.0479180812835693,1.2908146381378174,0.8965781927108765,34835,uniform
121,1.1892075538635254,0.9611690044403076,0.9707216024398804,3812,uniform
122,1.0783030986785889,0.8228204846382141,0.746528685092926,29192,uniform
123,0.7046903967857361,1.1376558542251587,0.5892412066459656,21385,uniform
124,0.7957218885421753,0.9458475708961487,0.899691641330719,29388,uniform
125,1.2064849138259888,1.096877932548523,0.03358287736773491,19442,uniform
126,0.8779151439666748,0.8129940629005432,0.18578305840492249,26425,uniform
127,1.3760854005813599,0.8067518472671509,0.522286593914032,22612,uniform
128,1.0255191326141357,1.0592634677886963,0.15177680552005768,17329,uniform
129,1.0724071264266968,0.8752039074897766,0.48229527473449707,10597,uniform
130,1.2522350549697876,1.490806221961975,0.5856096148490906,19203,uniform
131,0.7492499947547913,1.0721253156661987,0.8878865242004395,32709,uniform
132,0.7152822017669678,0.7405247688293457,0.5981688499450684,25543,uniform
133,1.4418998956680298,0.8056159615516663,0.7088844180107117,32799,uniform
134,0.7007666230201721,0.7022892236709595,0.7499804496765137,29677,uniform
135,0.8006773591041565,1.2318546772003174,0.3999609351158142,26217,uniform
136,1.1941148042678833,1.1403968334197998,0.24834810197353363,25454,uniform
137,1.0856181383132935,0.8391507863998413,0.5151950716972351,3898,uniform
138,1.1720200777053833,1.4250448942184448,0.9846574664115906,3493,uniform
139,1.3597619533538818,1.0813980102539062,0.5472593307495117,25046,uniform
140,1.1061737537384033,1.0007929801940918,0.2994253933429718,33631,uniform
141,1.3928834199905396,0.8332811594009399,0.502896785736084,359,uniform
142,0.9428938031196594,0.9889585971832275,0.3153206706047058,17389,uniform
143,0.7436646223068237,0.7292784452438354,0.6296062469482422,26889,uniform
144,1.148491382598877,0.9371182918548584,0.6316720247268677,21367,uniform
145,1.135765552520752,0.9499332308769226,0.8073641657829285,28721,uniform
146,1.1531338691711426,0.9650927186012268,0.9793789386749268,26601,uniform
147,0.7446162700653076,1.0926380157470703,0.32514551281929016,1640,uniform
148,1.2287441492080688,1.3805450201034546,0.8857852816581726,27839,uniform
149,0.7835108637809753,1.204660177230835,0.8095396161079407,21000,uniform
150,1.477768898010254,1.0394457578659058,0.009478072635829449,37889,uniform
151,0.9723942279815674,1.4671846628189087,0.1337100714445114,13315,uniform
152,1.1114977598190308,1.206161379814148,0.4432096779346466,33884,uniform
153,1.0433481931686401,1.0711283683776855,0.05211319401860237,30900,uniform
154,0.720418393611908,1.0456171035766602,0.5540323853492737,4659,uniform
155,1.3211256265640259,1.4329946041107178,0.5264618992805481,30803,uniform
156,1.1750544309616089,1.1116446256637573,0.8477494120597839,9984,uniform
157,0.7115033268928528,1.1617125272750854,0.37603071331977844,829,uniform
158,0.9712927937507629,0.7830466628074646,0.17922508716583252,35926,uniform
159,1.0547181367874146,0.7312061786651611,0.015200026333332062,6100,uniform
160,1.3152731657028198,0.7171984910964966,0.20156753063201904,3397,uniform
161,1.109644889831543,1.3953008651733398,0.7302730679512024,26108,uniform
162,0.9489284157752991,1.1534078121185303,0.1216496005654335,12323,uniform
163,1.1066434383392334,0.8755400776863098,0.07240317016839981,5491,uniform
164,1.305978775024414,1.0023374557495117,0.12113027274608612,31844,uniform
165,1.1406428813934326,1.0839645862579346,0.3606697916984558,27521,uniform
166,1.2639496326446533,1.2188173532485962,0.12728731334209442,31718,uniform
167,1.0716489553451538,1.0976675748825073,0.32082921266555786,20823,uniform
168,1.4223724603652954,0.7659133076667786,0.7678032517433167,4727,uniform
169,1.0541795492172241,0.9445489645004272,0.6244216561317444,16703,uniform
170,0.7829796075820923,1.2853788137435913,0.8138301372528076,4775,uniform
171,0.7992424368858337,1.1457854509353638,0.9033820629119873,30625,uniform
172,1.4491848945617676,1.0143364667892456,0.4311336576938629,24186,uniform
173,0.910179615020752,1.233108639717102,0.6078854203224182,12078,uniform
174,1.3949241638183594,0.8925357460975647,0.9927627444267273,21349,uniform
175,1.47998046875,1.1382856369018555,0.6658076047897339,25363,uniform
176,1.4354702234268188,1.088120698928833,0.8851109147071838,10481,uniform
177,1.352730393409729,1.1400120258331299,0.4796362519264221,23021,uniform
178,1.3075249195098877,1.3517838716506958,0.09669645130634308,12767,uniform
179,1.315807580947876,1.4407771825790405,0.7923738360404968,12110,uniform
180,1.2745846509933472,0.8935788869857788,0.8199150562286377,21247,uniform
181,1.057093620300293,1.148261547088623,0.7805209755897522,13107,uniform
182,1.1931949853897095,1.183524250984192,0.5355657935142517,31105,uniform
183,1.2297784090042114,0.986734926700592,0.01420956663787365,24492,uniform
184,0.8252460360527039,1.2009031772613525,0.28914517164230347,6529,uniform
185,0.7597494125366211,1.167866587638855,0.6747961044311523,32664,uniform
186,1.0092077255249023,1.165661096572876,0.691424548625946,33858,uniform
187,1.469657301902771,0.8903989791870117,0.5194970369338989,2622,uniform
188,0.7583097815513611,0.7552621364593506,0.5761235952377319,20534,uniform
189,1.4064630270004272,0.7905119061470032,0.1113177165389061,26336,uniform
190,0.9012172818183899,1.4236581325531006,0.2666722536087036,25649,uniform
191,0.925126850605011,0.746571958065033,0.6463428735733032,7440,uniform
192,1.3381197452545166,1.2196158170700073,0.5436736345291138,13804,uniform
193,1.1936686038970947,0.9433428049087524,0.7746602892875671,6969,uniform
194,1.2359440326690674,0.8493994474411011,0.2229032963514328,28556,uniform
195,0.7187246084213257,0.9424670338630676,0.858405351638794,27650,uniform
196,1.1708695888519287,0.9412318468093872,0.794478178024292,8524,uniform
197,1.0716532468795776,1.31880784034729,0.40612900257110596,12635,uniform
198,1.4332867860794067,1.3051033020019531,0.34312766790390015,18971,uniform
199,0.9254220128059387,0.9584773182868958,0.20356689393520355,18697,uniform
200,0.7872834801673889,1.109081506729126,0.13218040764331818,22166,uniform
201,0.7343462109565735,1.0473674535751343,0.14276589453220367,25631,uniform
202,1.2123857736587524,1.4619402885437012,0.7672993540763855,25814,uniform
203,1.2726317644119263,0.8605122566223145,0.3966936767101288,11511,uniform
204,1.2548496723175049,1.3812494277954102,0.05934355780482292,11592,uniform
205,1.2290998697280884,0.8271113038063049,0.05508202686905861,537,uniform
206,1.1597201824188232,1.3557045459747314,0.7072238922119141,16719,uniform
207,0.7504264116287231,0.714043915271759,0.5709375739097595,13950,uniform
208,1.4960983991622925,1.095903992652893,0.12210060656070709,81,uniform
209,1.3962161540985107,1.067631721496582,0.5987191796302795,17054,uniform
210,0.8204455971717834,0.8489980101585388,0.16737520694732666,6907,uniform
211,1.0700279474258423,0.7980363965034485,0.9312078356742859,21082,uniform
212,1.0796194076538086,0.7205188870429993,0.15339763462543488,37662,uniform
213,1.2719238996505737,0.9505030512809753,0.3967914581298828,253,uniform
214,1.3632299900054932,1.2554514408111572,0.49884241819381714,34630,uniform
215,1.4707231521606445,1.360759973526001,0.7992298007011414,20816,uniform
216,1.1068733930587769,1.423940896987915,0.5816868543624878,18023,uniform
217,1.1171374320983887,0.9658752679824829,0.3491672873497009,27646,uniform
218,1.077489972114563,1.1114566326141357,0.11941643059253693,19425,uniform
219,0.7766711115837097,0.9506338834762573,0.32276540994644165,1772,uniform
220,0.8510488271713257,1.2205497026443481,0.5445482134819031,21710,uniform
221,1.343363642692566,0.7722377777099609,0.726997435092926,17362,uniform
222,1.424635410308838,1.014260172843933,0.09230776876211166,34111,uniform
223,1.3857481479644775,1.221152663230896,0.5333187580108643,14442,uniform
224,1.190474510192871,1.0340818166732788,0.5344963669776917,23667,uniform
225,1.1753666400909424,1.192489743232727,0.06713814288377762,9171,uniform
226,1.1203885078430176,1.290107011795044,0.2558366060256958,36833,uniform
227,0.7902540564537048,0.9532370567321777,0.549136221408844,896,uniform
228,1.304790735244751,0.9267570972442627,0.5909998416900635,34628,uniform
229,1.2821712493896484,1.2154037952423096,0.6207995414733887,29875,uniform
230,1.3832675218582153,1.4271267652511597,0.9271891713142395,38044,uniform
231,1.310117483139038,1.3278584480285645,0.5910548567771912,10880,uniform
232,0.8969998359680176,1.010866641998291,0.3606047034263611,29218,uniform
233,0.9584331512451172,0.8822450637817383,0.0874902606010437,28004,uniform
234,1.4392359256744385,0.7220097780227661,0.7450079917907715,29054,uniform
235,1.273261308670044,0.9906776547431946,0.029752355068922043,6940,uniform
236,0.8922364115715027,0.8652524352073669,0.38125237822532654,28756,uniform
237,1.3377012014389038,1.007012963294983,0.7615852952003479,32093,uniform
238,1.1578220129013062,0.9002824425697327,0.7599310278892517,32379,uniform
239,0.7578231692314148,1.0749101638793945,0.04441310837864876,12780,uniform
240,1.407855749130249,1.0144996643066406,0.917468249797821,33421,uniform
241,1.1053630113601685,1.394709587097168,0.28686293959617615,2045,uniform
242,1.4275121688842773,0.9664250016212463,0.2218467742204666,7344,uniform
243,0.8604338765144348,0.7670376300811768,0.24091579020023346,19147,uniform
244,1.474433183670044,1.4293369054794312,0.40644174814224243,22817,uniform
245,0.999873697757721,0.7654339671134949,0.9007774591445923,3302,uniform
246,0.7177435159683228,1.1091816425323486,0.7192804217338562,33910,uniform
247,1.2192493677139282,1.139427900314331,0.7186422944068909,27761,uniform
248,1.3891332149505615,1.4989962577819824,0.70744389295578,14106,uniform
249,1.164122462272644,1.3743007183074951,0.8253335952758789,36597,uniform
250,1.1261483430862427,1.1123301982879639,0.4836331903934479,17193,uniform
251,1.0549627542495728,0.928413450717926,0.5556896924972534,36929,uniform
252,0.9758789539337158,1.21422278881073,0.26962968707084656,36768,uniform
253,0.7551811337471008,1.0139031410217285,0.9258496165275574,19447,uniform
254,1.3567525148391724,0.8865985870361328,0.26404470205307007,23855,uniform
255,0.8647902607917786,0.9574666023254395,0.8604583144187927,6702,uniform
256,1.367819905281067,0.741620659828186,0.2772058844566345,31635,uniform
257,0.871385395526886,1.041283130645752,0.9550572633743286,17298,uniform
258,1.18002450466156,1.2445549964904785,0.7399425506591797,5196,uniform
259,1.3081780672073364,0.7841827869415283,0.8249531388282776,33465,uniform
260,1.0677002668380737,0.7076870799064636,0.386101633310318,36917,uniform
261,1.240682601928711,1.3470356464385986,0.26230815052986145,19077,uniform
262,1.318010687828064,1.0964395999908447,0.3917451798915863,26197,uniform
263,1.21940016746521,1.2066398859024048,0.04775827378034592,35988,uniform
264,0.9253432750701904,1.160213828086853,0.5837806463241577,1095,uniform
265,1.1841098070144653,1.4287258386611938,0.29309818148612976,24230,uniform
266,1.0292959213256836,1.036142349243164,0.48667779564857483,14292,uniform
267,1.265608549118042,1.417252540588379,0.15755745768547058,8455,uniform
268,0.7181767225265503,1.3190677165985107,0.18454048037528992,31499,uniform
269,0.9272035956382751,0.7948959469795227,0.7625589370727539,4439,uniform
270,0.7985382080078125,1.1647363901138306,0.10970578342676163,31189,uniform
271,0.9453569054603577,1.3336058855056763,0.5132982730865479,33070,uniform
272,0.7021609544754028,1.3503705263137817,0.6152632236480713,14571,uniform
273,0.7372732758522034,1.093499779701233,0.39962247014045715,2717,uniform
274,0.8684918284416199,1.4306203126907349,0.20880070328712463,15554,uniform
275,0.9519030451774597,1.2109476327896118,0.12792544066905975,10618,uniform
276,1.2806659936904907,0.9693320393562317,0.026653464883565903,1911,uniform
277,1.0261962413787842,1.1202952861785889,0.6148028373718262,16482,uniform
278,1.20125150680542,0.8265061378479004,0.3923611640930176,29999,uniform
279,1.3306690454483032,0.7966648936271667,0.7682228684425354,8969,uniform
280,1.2196637392044067,0.9446286559104919,0.7949892282485962,21813,uniform
281,1.0376638174057007,0.8369846343994141,0.44104915857315063,9731,uniform
282,0.7283506393432617,1.4743263721466064,0.18894420564174652,10166,uniform
283,1.2320698499679565,1.068843960762024,0.7491316795349121,35343,uniform
284,1.2355045080184937,0.8997641205787659,0.9832350611686707,24194,uniform
285,1.1565966606140137,1.4256693124771118,0.9024674296379089,18588,uniform
286,1.1619952917099,1.4675319194793701,0.35010048747062683,19354,uniform
287,1.458972454071045,1.1775188446044922,0.41126948595046997,4090,uniform
288,0.951798677444458,1.1154645681381226,0.9416324496269226,35203,uniform
289,1.3107813596725464,1.0522994995117188,0.8984916806221008,20900,uniform
290,0.8632106781005859,0.9426785111427307,0.478677362203598,2197,uniform
291,0.7035006880760193,1.2385438680648804,0.24818861484527588,13035,uniform
292,1.4107825756072998,0.9463700652122498,0.031967420130968094,17351,uniform
293,1.1849852800369263,1.217657208442688,0.399253249168396,38082,uniform
294,0.7785180807113647,1.2571003437042236,0.31543484330177307,866,uniform
295,0.886967122554779,1.0722858905792236,0.6257531642913818,21771,uniform
296,1.4764329195022583,0.8998546600341797,0.573522686958313,27737,uniform
297,1.3798385858535767,1.3258849382400513,0.02067909762263298,36220,uniform
298,1.1977323293685913,1.2831165790557861,0.7071646451950073,20997,uniform
299,1.005377173423767,1.4686120748519897,0.05903881788253784,19585,uniform
300,1.0503289699554443,1.1064131259918213,0.7462195754051208,19021,uniform
301,1.0685185194015503,0.7289334535598755,0.21306781470775604,32044,uniform
302,1.048047661781311,0.8176106214523315,0.5180507898330688,31271,uniform
303,0.790878415107727,1.2996751070022583,0.5307787656784058,37284,uniform
304,0.7858977913856506,1.0352389812469482,0.39583104848861694,28268,uniform
305,1.0855352878570557,1.0427740812301636,0.03722867742180824,24871,uniform
306,0.9415181875228882,1.2216627597808838,0.8881158828735352,11138,uniform
307,1.3855385780334473,0.9975188374519348,0.7845258116722107,12110,uniform
308,0.9510815143585205,0.9215190410614014,0.46390628814697266,30636,uniform
309,1.3121521472930908,0.7248045206069946,0.5854291915893555,19069,uniform
310,1.0793579816818237,0.8741223812103271,0.9136867523193359,11119,uniform
311,0.7020322680473328,0.9837347865104675,0.4287412166595459,14912,uniform
312,0.749148428440094,1.0088611841201782,0.5707499980926514,5986,uniform
313,1.0019365549087524,0.9910703301429749,0.5045017004013062,34669,uniform
314,0.7096304297447205,1.088727355003357,0.7051451206207275,23036,uniform
315,1.121006965637207,1.2471812963485718,0.45149385929107666,16668,uniform
316,0.8934736847877502,1.0711051225662231,0.870238184928894,12471,uniform
317,1.0359801054000854,0.9092782735824585,0.44050419330596924,7768,uniform
318,1.320274829864502,1.337877869606018,0.4561680555343628,21652,uniform
319,1.0894546508789062,1.1723101139068604,0.5553907155990601,22153,uniform
320,1.023942232131958,1.4900449514389038,0.4416544437408447,16933,uniform
321,0.825520932674408,0.7568699717521667,0.7614601254463196,32198,uniform
322,1.3097261190414429,0.9967175722122192,0.8942465782165527,22576,uniform
323,0.9989627599716187,1.0562527179718018,0.10963209718465805,11457,uniform
324,0.9809030294418335,1.2009425163269043,0.9560243487358093,10100,uniform
325,0.9383838772773743,1.3522436618804932,0.31044715642929077,8779,uniform
326,1.0990005731582642,1.295338749885559,0.6974430680274963,2372,uniform
327,1.0766514539718628,1.1958240270614624,0.25528913736343384,29031,uniform
328,1.2251160144805908,1.1418921947479248,0.6079322099685669,24428,uniform
329,0.9677426815032959,1.2728725671768188,0.31469449400901794,33937,uniform
330,1.2908109426498413,1.2184303998947144,0.9714592695236206,17681,uniform
331,0.9620545506477356,1.2502164840698242,0.6451852917671204,2184,uniform
332,1.254213571548462,0.930267333984375,0.7261209487915039,1308,uniform
333,1.174871802330017,0.8196001052856445,0.7557536363601685,22914,uniform
334,0.7874867916107178,0.945999801158905,0.35545897483825684,789,uniform
335,0.8303696513175964,0.7758215069770813,0.9697043299674988,10102,uniform
336,1.4768718481063843,1.3107749223709106,0.3302397131919861,25537,uniform
337,0.9769677519798279,1.490392804145813,0.873323917388916,34036,uniform
338,0.7241660952568054,1.2004209756851196,0.4315239489078522,13597,uniform
339,1.159202218055725,0.7790513038635254,0.630980372428894,28206,uniform
340,1.1550041437149048,1.3425358533859253,0.1254466027021408,17627,uniform
341,1.0364656448364258,0.7592869400978088,0.9589250087738037,2084,uniform
342,1.152219533920288,1.265183448791504,0.5976219177246094,20679,uniform
343,1.1862611770629883,1.3705291748046875,0.8079041838645935,32918,uniform
344,0.9454746246337891,1.18329918384552,0.5691961050033569,6638,uniform
345,1.2639631032943726,1.0109530687332153,0.4628736078739166,4895,uniform
346,1.0850553512573242,1.2394238710403442,0.803827166557312,168,uniform
347,0.7254226803779602,1.3403425216674805,0.826280951499939,24347,uniform
348,1.1068589687347412,1.4001225233078003,0.2840682864189148,1997,uniform
349,0.8900061249732971,1.1909385919570923,0.30554601550102234,31058,uniform
350,1.0453944206237793,0.8630090355873108,0.328893780708313,25558,uniform
351,0.9410000443458557,1.2830396890640259,0.453470379114151,9693,uniform
352,1.218220591545105,0.9823177456855774,0.78054279088974,18936,uniform
353,1.4213647842407227,0.7773218750953674,0.1934342235326767,715,uniform
354,1.4413779973983765,0.873931348323822,0.3926800489425659,32114,uniform
355,0.9558786749839783,1.2585985660552979,0.4139155447483063,7357,uniform
356,0.9052349925041199,1.1596832275390625,0.09537076950073242,9314,uniform
357,1.245585560798645,1.458251714706421,0.29449889063835144,23917,uniform
358,1.4724934101104736,1.1890190839767456,0.9234224557876587,23124,uniform
359,1.3112847805023193,0.9863637685775757,0.4875217378139496,31507,uniform
360,0.7095804214477539,0.9447954893112183,0.5379485487937927,767,uniform
361,0.9955298900604248,0.7678264379501343,0.5289976596832275,14340,uniform
362,0.9195855259895325,1.3502033948898315,0.6177160739898682,8887,uniform
363,1.417158603668213,1.0474849939346313,0.8450034856796265,12007,uniform
364,1.0242997407913208,1.485216498374939,0.20580658316612244,19691,uniform
365,1.1234045028686523,1.0164542198181152,0.0071289087645709515,15059,uniform
366,0.9329562783241272,0.7521149516105652,0.8606738448143005,18628,uniform
367,1.2287079095840454,0.8286574482917786,0.2797776758670807,30895,uniform
368,0.9577229619026184,1.2889484167099,0.13633041083812714,17085,uniform
369,0.9046036005020142,1.024300456047058,0.004901710897684097,33147,uniform
370,1.4554145336151123,1.4199634790420532,0.24021916091442108,820,uniform
371,0.9807470440864563,0.8607946038246155,0.3397026062011719,27529,uniform
372,1.4282877445220947,1.4712722301483154,0.30538803339004517,12164,uniform
373,1.1945902109146118,0.8532868027687073,0.8963347673416138,37490,uniform
374,0.7258155941963196,1.1746376752853394,0.6034801602363586,32707,uniform
375,1.3307753801345825,1.450087308883667,0.4694010317325592,27806,uniform
376,1.3102667331695557,0.9250836968421936,0.34972426295280457,7745,uniform
377,1.4669870138168335,0.8890880346298218,0.0023747100494802,11164,uniform
378,1.493332862854004,1.0639721155166626,0.2823248505592346,31343,uniform
379,1.3599034547805786,1.1603612899780273,0.3396269977092743,4740,uniform
380,0.9775207042694092,0.9164465665817261,0.5166348218917847,35119,uniform
381,1.3555775880813599,1.233309030532837,0.4070929288864136,37353,uniform
382,1.2522661685943604,1.0302683115005493,0.9030131101608276,37861,uniform
383,0.8983197808265686,0.8764945268630981,0.6048163771629333,18782,uniform
384,1.4994534254074097,1.4552924633026123,0.9140345454216003,35008,uniform
385,1.2102433443069458,0.977968692779541,0.5052359700202942,2709,uniform
386,0.8620237112045288,1.4635570049285889,0.7764391899108887,27779,uniform
387,0.805389940738678,0.7518826127052307,0.2130136340856552,22037,uniform
388,0.9232214093208313,1.493114709854126,0.7966434359550476,17674,uniform
389,1.1105432510375977,1.2925623655319214,0.7709342837333679,10539,uniform
390,0.8031837344169617,1.2245756387710571,0.05553477630019188,17987,uniform
391,1.2650301456451416,0.7744734883308411,0.5219040513038635,18181,uniform
